,predicted_rating
34953,7.1414185
34954,5.936176
34955,5.5921416
34956,3.9352984
34957,5.681663
34958,6.8180623
34959,5.7117324
34960,5.888437
34961,7.618878
34962,6.5119257
34963,7.1402535
34964,5.651305
34965,6.0379643
34966,6.315396
34967,5.496891
34968,5.878994
34969,6.9783535
34970,4.924969
34971,5.5856967
34972,5.6659217
34973,4.6062617
34974,6.6571956
34975,5.9114814
34976,4.807109
34977,4.2246275
34978,5.664606
34979,5.1637654
34980,3.8513439
34981,6.6834397
34982,6.111884
34983,5.628533
34984,6.8794827
34985,6.1950493
34986,4.7134185
34987,5.267969
34988,5.795869
34989,6.027181
34990,5.9016843
34991,6.315045
34992,3.3328524
34993,5.8747587
34994,4.0996943
34995,4.963996
34996,4.3150587
34997,5.476083
34998,6.0502286
34999,7.085739
35000,6.9029207
35001,6.8689294
35002,5.404153
35003,4.4667873
35004,6.636679
35005,5.8798003
35006,6.5597744
35007,4.9472847
35008,5.9979033
35009,6.2471137
35010,5.1064863
35011,4.8474364
35012,5.663995
35013,3.982687
35014,5.8143764
35015,6.1002097
35016,5.61424
35017,8.085153
35018,5.879975
35019,6.0741673
35020,5.9939375
35021,6.207419
35022,5.110091
35023,5.3607435
35024,6.618647
35025,6.671549
35026,5.296913
35027,6.454854
35028,6.558779
35029,7.24733
35030,6.3650627
35031,6.817642
35032,6.299644
35033,5.6568117
35034,7.2260046
35035,5.529134
35036,6.1181726
35037,5.548805
35038,5.7105055
35039,4.7895374
35040,5.696527
35041,5.961789
35042,6.48305
35043,5.5703626
35044,5.9303274
35045,4.625604
35046,6.067894
35047,7.261129
35048,5.93557
35049,6.351291
35050,6.304078
35051,5.8395944
35052,6.233126
35053,5.6034217
35054,6.7323623
35055,5.1128035
35056,5.1748633
35057,6.710766
35058,5.0289874
35059,5.897954
35060,5.950295
35061,6.1718636
35062,5.4807725
35063,6.742721
35064,5.5714803
35065,5.2080216
35066,6.380997
35067,6.664792
35068,6.058703
35069,5.3496933
35070,6.639749
35071,7.125638
35072,5.1505885
35073,6.741524
35074,5.8695145
35075,5.240468
35076,5.7540736
35077,5.251785
35078,5.271837
35079,6.4442515
35080,7.05909
35081,6.113787
35082,3.744345
35083,4.7733326
35084,6.79559
35085,6.197885
35086,5.7558475
35087,4.8110027
35088,5.7462535
35089,5.906816
35090,5.1898375
35091,6.268702
35092,6.3464828
35093,5.4304986
35094,6.184346
35095,5.531892
35096,6.2112045
35097,7.480393
35098,6.760303
35099,5.6146083
35100,6.0026155
35101,5.5341625
35102,6.8602386
35103,4.449932
35104,6.2875404
35105,4.1068707
35106,5.9188685
35107,5.9378223
35108,5.5592103
35109,6.4713416
35110,6.3741326
35111,6.460521
35112,6.436416
35113,6.507604
35114,6.4109025
35115,5.598435
35116,5.432741
35117,6.1297927
35118,4.5315433
35119,6.0224447
35120,5.2113633
35121,7.042596
35122,6.4708614
35123,4.363594
35124,6.327403
35125,4.44396
35126,6.262125
35127,5.228712
35128,5.3609996
35129,6.297557
35130,6.4490347
35131,5.569866
35132,6.4513288
35133,7.1869493
35134,6.290787
35135,4.9060006
35136,6.4611034
35137,5.886702
35138,5.375033
35139,6.204895
35140,4.2448435
35141,6.579091
35142,7.3552523
35143,5.7536974
35144,6.2025905
35145,6.56091
35146,5.024266
35147,5.3945184
35148,4.7120976
35149,6.4600067
35150,6.1361117
35151,6.195302
35152,6.108575
35153,3.7635026
35154,5.881657
35155,7.994995
35156,6.1910815
35157,6.0474043
35158,6.0547485
35159,6.0264516
35160,6.381645
35161,5.9376154
35162,6.02976
35163,6.2891865
35164,6.5913134
35165,6.568417
35166,6.2168794
35167,5.9700146
35168,5.192489
35169,4.3243437
35170,6.992515
35171,5.831915
35172,5.737579
35173,6.1520877
35174,6.124941
35175,5.8393025
35176,7.1576924
35177,4.9023376
35178,6.6568837
35179,6.192474
35180,6.2164574
35181,6.677079
35182,4.334955
35183,7.3228393
35184,5.812668
35185,6.164644
35186,6.0679126
35187,5.094985
35188,4.6803083
35189,6.3951144
35190,6.8442054
35191,5.5843477
35192,7.500656
35193,6.2633033
35194,6.5393953
35195,6.6172714
35196,6.6105657
35197,6.9224935
35198,5.9355307
35199,6.212755
35200,5.7550225
35201,5.9228926
35202,5.835028
35203,4.713576
35204,6.1872096
35205,7.0687346
35206,6.199858
35207,5.6038127
35208,4.726171
35209,6.3808165
35210,6.2119775
35211,4.9574866
35212,6.5833097
35213,6.9418483
35214,6.9526644
35215,5.5885267
35216,5.0654697
35217,5.63401
35218,7.472313
35219,6.6727047
35220,6.1479673
35221,5.3654695
35222,6.3319187
35223,5.4582386
35224,5.833559
35225,5.2576637
35226,5.293281
35227,7.2512846
35228,5.629345
35229,6.178226
35230,5.4157333
35231,6.3734045
35232,6.029028
35233,5.94293
35234,6.6934514
35235,5.6818485
35236,4.9173975
35237,4.698914
35238,7.3359623
35239,5.4888062
35240,6.3787165
35241,6.6218486
35242,6.9176345
35243,6.9687023
35244,6.6668353
35245,5.8472905
35246,6.108774
35247,6.344381
35248,4.3488417
35249,5.965772
35250,4.171412
35251,4.830596
35252,6.094151
35253,6.600716
35254,7.760861
35255,6.085187
35256,6.3223
35257,6.585924
35258,5.5213795
35259,6.23768
35260,5.249597
35261,6.294093
35262,6.060834
35263,5.531536
35264,5.8948
35265,5.380059
35266,5.3063617
35267,5.7843876
35268,5.6171894
35269,6.0999312
35270,5.462067
35271,5.610727
35272,4.066307
35273,5.196113
35274,5.971533
35275,5.9042864
35276,6.0809546
35277,6.3217545
35278,6.601563
35279,6.6464543
35280,6.159306
35281,6.224284
35282,5.3886676
35283,6.962661
35284,5.2684827
35285,5.436032
35286,5.818615
35287,6.12396
35288,6.182658
35289,6.0959415
35290,5.6386876
35291,5.733901
35292,4.702949
35293,5.1823735
35294,6.559961
35295,5.67049
35296,5.923369
35297,6.7380714
35298,5.3236914
35299,6.416918
35300,6.886903
35301,4.651298
35302,7.5550637
35303,5.394202
35304,6.4014006
35305,5.678738
35306,6.259708
35307,5.124678
35308,6.2839985
35309,6.398639
35310,6.641108
35311,5.3647714
35312,5.6918263
35313,4.158367
35314,5.7461944
35315,5.7846575
35316,7.198794
35317,6.106637
35318,5.850138
35319,5.1453366
35320,8.161841
35321,6.2800345
35322,6.0640526
35323,6.9120126
35324,5.326836
35325,6.0215516
35326,5.183244
35327,6.9654417
35328,5.0376062
35329,4.833365
35330,5.0176997
35331,4.787118
35332,5.940117
35333,5.4391
35334,6.757814
35335,8.041292
35336,6.554066
35337,5.143569
35338,5.9769635
35339,6.4898653
35340,6.1876087
35341,6.2283845
35342,5.9466066
35343,7.2174187
35344,6.273227
35345,6.498355
35346,6.262177
35347,5.406896
35348,5.8677077
35349,7.705855
35350,6.4485545
35351,6.1340723
35352,5.953504
35353,6.650659
35354,7.445378
35355,4.9020467
35356,6.147071
35357,6.2765822
35358,5.363306
35359,6.343814
35360,5.6432056
35361,5.8946652
35362,5.7233543
35363,6.050827
35364,4.0847874
35365,5.8382454
35366,5.4712214
35367,5.611814
35368,6.6116905
35369,4.7162933
35370,4.287513
35371,7.019595
35372,4.4990625
35373,5.326869
35374,6.350365
35375,5.3603506
35376,6.157405
35377,6.243533
35378,5.748557
35379,5.4422493
35380,5.8192496
35381,5.361186
35382,4.995338
35383,5.758584
35384,6.5153604
35385,5.2092733
35386,6.837335
35387,5.8001866
35388,6.2797747
35389,5.7052155
35390,6.012058
35391,5.119457
35392,6.071031
35393,5.549563
35394,4.0669036
35395,5.818113
35396,4.0239534
35397,5.5882444
35398,6.572546
35399,7.1110873
35400,6.2527895
35401,3.83219
35402,7.2038565
35403,5.7768435
35404,7.1244006
35405,5.6163425
35406,6.3531513
35407,6.165865
35408,6.1707864
35409,5.8648877
35410,5.698202
35411,6.0650544
35412,5.1240206
35413,5.989377
35414,6.489053
35415,5.744714
35416,5.8052487
35417,6.699794
35418,7.276076
35419,6.831927
35420,6.844009
35421,6.4863048
35422,5.5910635
35423,5.762868
35424,5.917685
35425,6.552219
35426,5.644512
35427,6.811362
35428,5.082955
35429,6.273232
35430,6.1288795
35431,6.6923265
35432,6.115508
35433,5.908287
35434,5.484742
35435,5.6062894
35436,6.2473655
35437,5.970612
35438,5.1053443
35439,6.855454
35440,6.3318467
35441,5.4689894
35442,6.2809787
35443,5.7857337
35444,6.68721
35445,6.275994
35446,6.0733643
35447,6.831043
35448,6.11927
35449,5.6082363
35450,6.671234
35451,6.4169836
35452,4.8233633
35453,5.708471
35454,4.1233463
35455,6.819319
35456,7.215682
35457,5.7617135
35458,6.575459
35459,6.996124
35460,6.056745
35461,5.6572676
35462,5.916805
35463,4.9086547
35464,5.6412096
35465,5.981519
35466,6.308503
35467,6.340853
35468,5.59616
35469,4.009447
35470,5.8353615
35471,5.791411
35472,5.8180275
35473,6.4421225
35474,7.138209
35475,4.917001
35476,6.8527822
35477,5.6428914
35478,5.547211
35479,5.228903
35480,6.6666503
35481,6.4326777
35482,6.6659737
35483,6.032238
35484,6.3703732
35485,3.7760847
35486,7.927065
35487,7.0925617
35488,5.8771553
35489,5.1801195
35490,3.7094188
35491,5.7469068
35492,5.2791424
35493,4.1153917
35494,5.4271564
35495,6.6633854
35496,6.478142
35497,4.743909
35498,7.6603312
35499,6.278902
35500,6.524581
35501,6.3318267
35502,5.2647943
35503,6.679333
35504,6.182203
35505,5.9412646
35506,6.557777
35507,6.440658
35508,6.640258
35509,6.529824
35510,6.597417
35511,6.001025
35512,5.4389715
35513,5.29925
35514,4.987023
35515,5.509019
35516,6.567411
35517,5.0231934
35518,6.0625424
35519,6.9164276
35520,6.421844
35521,7.396422
35522,4.8376527
35523,5.967752
35524,6.3154397
35525,5.7158246
35526,6.226345
35527,5.0433583
35528,6.2581553
35529,7.0886583
35530,6.2207084
35531,5.263392
35532,7.1899753
35533,4.325123
35534,5.7003627
35535,6.7952194
35536,5.150306
35537,6.401588
35538,5.843151
35539,6.020462
35540,5.5371375
35541,6.0658455
35542,6.283418
35543,6.296508
35544,6.0716085
35545,4.1347265
35546,6.1150346
35547,6.754234
35548,6.096521
35549,6.4001303
35550,5.2639613
35551,5.355902
35552,5.327
35553,5.9416857
35554,6.4622817
35555,6.0738473
35556,7.128849
35557,5.436268
35558,6.4537215
35559,5.9254827
35560,7.7632766
35561,6.1735277
35562,5.6107235
35563,5.253279
35564,5.576681
35565,6.8238115
35566,6.17754
35567,3.260969
35568,5.1209097
35569,5.6804786
35570,6.515186
35571,6.1384096
35572,4.7161613
35573,6.605836
35574,5.452816
35575,5.7060714
35576,6.576165
35577,6.315202
35578,7.040354
35579,7.481967
35580,5.3205013
35581,5.4015436
35582,5.339589
35583,6.677249
35584,4.8821898
35585,6.7395606
35586,6.4419494
35587,3.9629877
35588,4.819314
35589,5.1976247
35590,5.793257
35591,6.11589
35592,4.4820437
35593,5.8490224
35594,5.7489014
35595,6.129695
35596,5.8489795
35597,6.1973424
35598,6.0973616
35599,5.8130364
35600,6.3272862
35601,5.2810707
35602,6.9029164
35603,7.200793
35604,5.192366
35605,5.2804008
35606,6.4424424
35607,4.8966618
35608,6.4657845
35609,5.7595844
35610,6.7679324
35611,5.8531528
35612,6.6305504
35613,5.418748
35614,5.044166
35615,5.0577803
35616,4.799488
35617,6.3382564
35618,5.6176744
35619,5.810385
35620,5.925836
35621,6.204628
35622,5.941643
35623,6.3016257
35624,4.433666
35625,6.234333
35626,6.3685226
35627,6.1118846
35628,6.707825
35629,5.934582
35630,6.181012
35631,5.2465734
35632,6.756996
35633,4.798481
35634,6.416213
35635,6.5575414
35636,6.118398
35637,6.446211
35638,6.2568655
35639,6.0245295
35640,6.0115356
35641,6.7154837
35642,5.729827
35643,4.9807653
35644,6.235044
35645,5.8944063
35646,7.4823904
35647,5.374319
35648,5.3753943
35649,5.351051
35650,6.469948
35651,6.505309
35652,5.191846
35653,6.7037864
35654,6.125816
35655,6.722352
35656,4.7989697
35657,4.311676
35658,5.847068
35659,5.550593
35660,3.8481295
35661,5.763456
35662,6.92074
35663,6.960894
35664,6.2531514
35665,5.096131
35666,5.4761744
35667,7.629491
35668,6.341981
35669,5.2103076
35670,4.9307284
35671,5.6519265
35672,6.3763733
35673,4.9855313
35674,5.371029
35675,4.6940746
35676,4.7293544
35677,6.641827
35678,6.609513
35679,6.3292317
35680,5.458264
35681,5.3116837
35682,6.3119736
35683,6.014022
35684,6.288025
35685,6.09249
35686,5.8127594
35687,5.5169663
35688,4.7272983
35689,3.5207286
35690,6.4656854
35691,6.574646
35692,6.374115
35693,6.181708
35694,5.5690303
35695,5.6229544
35696,6.316189
35697,3.7927167
35698,6.274815
35699,5.5009036
35700,6.16251
35701,5.959316
35702,5.5589294
35703,5.439515
35704,5.5276256
35705,6.1372833
35706,7.409903
35707,6.134855
35708,6.209364
35709,5.9724503
35710,5.6578784
35711,6.6517725
35712,7.1795897
35713,5.9474225
35714,4.9477654
35715,5.257393
35716,5.778083
35717,6.464272
35718,6.2650714
35719,4.9820194
35720,5.0500517
35721,5.590252
35722,5.2068477
35723,6.121661
35724,7.120796
35725,6.264386
35726,6.702349
35727,6.9976254
35728,5.978721
35729,5.8724737
35730,6.57176
35731,6.41735
35732,5.8832254
35733,5.997512
35734,6.6357455
35735,6.8656316
35736,6.4054637
35737,6.6444616
35738,5.8129683
35739,6.017809
35740,6.121667
35741,5.5102434
35742,6.536216
35743,5.4587493
35744,6.065805
35745,6.407356
35746,5.7667723
35747,5.7612715
35748,5.088804
35749,6.229658
35750,6.4643598
35751,6.751864
35752,5.9701157
35753,5.6115522
35754,6.592506
35755,6.5399323
35756,4.1675773
35757,6.2692347
35758,6.173245
35759,6.1190534
35760,6.3920135
35761,5.0057616
35762,6.181343
35763,5.060665
35764,5.338575
35765,4.659011
35766,6.0315814
35767,6.787078
35768,6.0521016
35769,7.210973
35770,6.6937284
35771,5.7662
35772,5.8499417
35773,5.0577955
35774,7.6930194
35775,5.6932473
35776,5.539913
35777,7.0419374
35778,3.6377099
35779,5.4416175
35780,4.0991096
35781,6.0418153
35782,5.934384
35783,3.814137
35784,4.99065
35785,5.3963165
35786,6.1709385
35787,6.068996
35788,5.0313115
35789,5.7474594
35790,5.7616844
35791,6.442895
35792,5.751296
35793,6.6319
35794,6.7009125
35795,5.930866
35796,5.6352396
35797,6.362108
35798,5.662841
35799,6.020186
35800,6.03589
35801,6.246234
35802,7.0689425
35803,6.2615876
35804,4.8435116
35805,5.2780657
35806,3.9832475
35807,6.1434956
35808,5.6108103
35809,6.0224314
35810,5.8193307
35811,6.075033
35812,5.1996193
35813,6.2840285
35814,4.5701523
35815,5.8182545
35816,5.783533
35817,5.796669
35818,6.4594336
35819,5.9869413
35820,5.6106143
35821,7.1979685
35822,6.3669
35823,5.27576
35824,6.982897
35825,6.5858283
35826,5.6942964
35827,6.6775928
35828,6.5922804
35829,6.757128
35830,6.398883
35831,5.6059237
35832,5.5455728
35833,6.053566
35834,6.984423
35835,5.734161
35836,4.709816
35837,7.1962247
35838,5.3347197
35839,5.9571004
35840,5.737015
35841,4.9024386
35842,6.59018
35843,6.5902534
35844,5.2061224
35845,6.788164
35846,5.9027057
35847,4.7429533
35848,4.644516
35849,6.667614
35850,5.285661
35851,5.8379817
35852,6.7529063
35853,4.8402967
35854,5.3841343
35855,5.552952
35856,5.2289004
35857,6.704543
35858,6.1041408
35859,4.908245
35860,5.8905625
35861,6.2197814
35862,6.370658
35863,5.966278
35864,6.041596
35865,6.6032443
35866,7.6120086
35867,6.450062
35868,6.3043184
35869,5.3237977
35870,4.516489
35871,4.57035
35872,6.211567
35873,7.318492
35874,6.044461
35875,3.260536
35876,3.7297578
35877,5.9203243
35878,6.275691
35879,6.150472
35880,6.4867754
35881,4.5701447
35882,7.384174
35883,6.1557283
35884,5.955819
35885,5.701919
35886,6.408028
35887,5.6238966
35888,5.9490843
35889,3.832444
35890,6.439345
35891,4.9193954
35892,5.6130204
35893,6.116842
35894,5.887648
35895,6.7264333
35896,5.942223
35897,5.5464373
35898,5.9787927
35899,5.4881463
35900,6.4702992
35901,5.8757896
35902,6.2937264
35903,6.235239
35904,6.3230577
35905,6.2150555
35906,6.4289384
35907,5.6203656
35908,6.351449
35909,5.838417
35910,5.438422
35911,6.3745155
35912,4.9855795
35913,5.973814
35914,6.0931864
35915,5.625034
35916,5.1835976
35917,4.0472937
35918,6.19532
35919,4.714681
35920,5.62786
35921,6.5787973
35922,6.212889
35923,6.3505645
35924,5.9713655
35925,5.2478905
35926,6.126117
35927,4.1596956
35928,5.3965454
35929,6.4818587
35930,4.378152
35931,8.379923
35932,5.9898763
35933,5.830513
35934,6.6526456
35935,6.4102225
35936,5.735891
35937,5.600184
35938,6.5694857
35939,5.8161364
35940,5.1127954
35941,6.548405
35942,5.19121
35943,5.796225
35944,6.4258404
35945,6.168288
35946,5.802527
35947,6.0666285
35948,5.9294376
35949,6.410422
35950,4.6260457
35951,5.638302
35952,6.225973
35953,7.7822933
35954,4.386376
35955,6.287434
35956,6.246675
35957,5.991993
35958,6.344926
35959,6.483151
35960,6.2122555
35961,5.426398
35962,5.955412
35963,7.459273
35964,6.141086
35965,3.9217582
35966,6.562103
35967,6.1169868
35968,5.5128355
35969,6.1788397
35970,4.4048557
35971,4.3685064
35972,5.2050414
35973,6.1905913
35974,4.6331697
35975,7.268578
35976,5.19593
35977,5.894273
35978,4.986671
35979,6.460078
35980,6.46387
35981,6.464415
35982,6.727555
35983,5.322619
35984,6.342562
35985,4.591386
35986,6.054249
35987,6.0154586
35988,5.1010785
35989,6.9227614
35990,7.061841
35991,6.616349
35992,5.887184
35993,4.766017
35994,6.300368
35995,5.515663
35996,5.9211884
35997,7.175485
35998,5.1243377
35999,4.94835
36000,3.7072399
36001,6.6636405
36002,5.971692
36003,6.508581
36004,7.4814625
36005,6.1935873
36006,6.365085
36007,5.593664
36008,5.674173
36009,6.231214
36010,5.6521063
36011,6.372366
36012,3.7800503
36013,6.4450088
36014,5.7981114
36015,5.537979
36016,6.289154
36017,5.505219
36018,6.4220977
36019,5.242111
36020,6.4677167
36021,7.1564937
36022,4.637175
36023,6.1801972
36024,6.3195915
36025,6.532548
36026,5.0284
36027,6.314685
36028,6.6670394
36029,6.1687927
36030,5.8092804
36031,5.8640394
36032,6.7593474
36033,5.6830215
36034,6.4326115
36035,7.0442185
36036,5.925633
36037,5.8005724
36038,4.923825
36039,4.307575
36040,5.8549576
36041,5.8741508
36042,5.468109
36043,5.8462353
36044,5.5246673
36045,6.1311865
36046,6.1891065
36047,4.816278
36048,5.801702
36049,6.6974
36050,7.0699105
36051,5.8946013
36052,6.6924906
36053,6.5859704
36054,6.3586392
36055,5.5908575
36056,6.356497
36057,5.751722
36058,5.673067
36059,5.7461643
36060,5.13367
36061,6.389225
36062,6.8698826
36063,6.3350477
36064,6.163536
36065,6.7811165
36066,5.967261
36067,5.730071
36068,7.1549087
36069,5.5311613
36070,6.2650986
36071,7.0079722
36072,3.6986082
36073,5.7630424
36074,4.852293
36075,6.054587
36076,5.238514
36077,6.3795023
36078,6.2175436
36079,6.847466
36080,5.458523
36081,5.622087
36082,6.2256756
36083,5.9734383
36084,4.7751336
36085,5.3709426
36086,6.6135545
36087,6.6546454
36088,6.602183
36089,5.8405066
36090,6.3283753
36091,5.8135633
36092,5.969591
36093,6.73428
36094,6.310493
36095,5.704368
36096,6.326997
36097,5.928619
36098,6.1527023
36099,4.0166326
36100,6.04824
36101,6.055488
36102,4.2504897
36103,6.567964
36104,6.0996757
36105,5.6160264
36106,6.1322613
36107,4.2533846
36108,6.222781
36109,5.560095
36110,6.532812
36111,7.342606
36112,6.5401673
36113,4.8494806
36114,6.530091
36115,5.937816
36116,5.9311175
36117,6.434923
36118,5.9567256
36119,5.8809977
36120,6.808044
36121,5.812415
36122,6.563633
36123,5.0695543
36124,7.10601
36125,6.154549
36126,6.507832
36127,6.2397
36128,7.5056987
36129,6.1603203
36130,5.2756476
36131,6.08752
36132,6.2252088
36133,6.0715613
36134,5.994697
36135,4.809974
36136,6.7085185
36137,5.8284125
36138,7.070174
36139,5.4013176
36140,6.5870376
36141,4.3520865
36142,4.4459124
36143,7.691161
36144,6.8178043
36145,5.6414347
36146,4.949344
36147,5.756818
36148,5.763382
36149,6.406001
36150,6.3272996
36151,5.933345
36152,4.971042
36153,5.852667
36154,6.240378
36155,5.1318398
36156,5.855893
36157,6.575837
36158,6.378878
36159,5.3883257
36160,7.060838
36161,5.7348113
36162,4.031971
36163,6.004767
36164,5.2956533
36165,5.422123
36166,6.026716
36167,7.202952
36168,3.6790433
36169,5.955834
36170,5.9219527
36171,6.480562
36172,6.0132523
36173,6.2670856
36174,6.6613426
36175,6.0714517
36176,7.790551
36177,4.279655
36178,6.7088437
36179,7.639741
36180,7.4707403
36181,7.0465875
36182,5.584362
36183,4.7919126
36184,6.0061073
36185,4.963922
36186,6.9523315
36187,6.5011153
36188,5.8679113
36189,6.053109
36190,5.3049
36191,6.405527
36192,5.4723444
36193,5.9192533
36194,5.970087
36195,5.794426
36196,5.2607517
36197,5.0992093
36198,7.0353193
36199,6.261734
36200,5.983288
36201,6.150222
36202,4.544182
36203,6.4398317
36204,4.2275786
36205,6.299589
36206,7.4175296
36207,5.983863
36208,5.44261
36209,5.581372
36210,6.066273
36211,5.9517827
36212,6.6576724
36213,4.716025
36214,6.6345515
36215,6.0627365
36216,6.660549
36217,5.669576
36218,7.0373936
36219,3.9890556
36220,6.864778
